NE_STATE,Short name,SITE_NAME,RPT_AREA,RPT_REGION,VBT_MICRO_CLUSTER
Active,14RBG005,BULURBG_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG006,SARANG,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG007,SLUKE,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG008,PULO_REMBANG_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG010,TURUSGEDE_MT,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG018,GUNEM_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG019,KALIORI_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG020,SULANG,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG021,SEDAN_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG022,REMBANGTIMUR,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG023,BINANGUNRBG_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG024,REMBANGBARAT_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG025,JAPEREJO_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG026,LANDOH_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG027,NGIRI_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG028,PANCUR,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG029,PANDANGAN,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG030,REMBANGSLTN,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG031,SALE,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG032,SUMBERRBG_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG034,PANDANGANWT,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG035,LODAN_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG037,GANDRIROJ_PL,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG038,SUMBERMULY_PL,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG040,TAHUNAN_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG041,TELOGODUWUR_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG050,JL_THAMRIN_TASIKAGUNG_RBG_MT,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG051,PURWOREJO_KALIORI_RBG_PL,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG052,PUNJULHARJO_REMBANG_RBG_PL,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG053,SENDANGASRI_LASEM_RBG_PL,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG054,BALITUNG_KALIPANG_RBG_PL,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG057,SIDOWAYAH_RBG_TB,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG058,GALELO_RBG_MT,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14RBG059,MAGUAN_RBG_PL,CENTRAL JAVA,Central & West Java,MC-BLOREM
Active,14SKA001,JEBRES,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA003,MOJOSONGO,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA004,NUSUKAN,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA006,BAJSOLO,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA008,KARANGASEM,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA009,PASARKLEWER,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA010,HOTELSURYA,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA012,PASARKLIWON,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA013,PTPN,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA014,KPSEWU_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA015,UNS,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA016,BANJARSARI,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA017,YOSODIPURO,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA018,BALAPAN,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA021,MOJOSONGOTIMUR,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA022,YOSSUDARSO,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA023,JAJAR,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA024,JAYAWIJAYA,CENTRAL JAVA,Central & West Java,MC-KARANGANYAR
Active,14SKA028,MANGKUNEGARAN_PS,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA029,PASAR_KLIWON_TIMUR_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA030,BANJARSARI_UTARA,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA032,SOLO_CENTERPOINT_MC,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA033,RS_PKU_MHD,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA035,JLMUNDU,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA036,SONDAKANBRT,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA037,JLTENTARAPLJR,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA038,JLNSURYO,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA039,PUCANGSAWIT,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA040,JAYENGAN,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA042,PASARLEGI,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA043,UNSUTARA,CENTRAL JAVA,Central & West Java,MC-KARANGANYAR
Active,14SKA044,SOLOGRANDMALL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA045,HTLQUALITYSLO,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA046,PGS,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA050,PENUMPING,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA051,MSCSOLO,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA053,LARISA,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA055,_SOLOPARAGON_IB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA057,JEBRESUTR_TB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA058,DEPOKSLO_TB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA061,SUDIROPRAJAN,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA062,,,,
Active,14SKA063,JOYOTAKAN_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA064,RS_MAWARDI_HTL_ASIA_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA065,AREA_PSR_KLIWONKP_SEWU_KN,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA068,GONILANTMR_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA069,SINGOSARENNEW,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA081,UNS_FT,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA085,BANYUANYAR_NEW,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA086,KAPTENPT_CM,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA087,JLKAHURIPANTM_KN,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA088,JLSEMERU_CM,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA089,BLEWAH_RAYA_CM,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA090,BIMASAKTI2_PL,CENTRAL JAVA,Central & West Java,MC-KARANGANYAR
Active,14SKA091,TMN_GENDON_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA092,KADIPIRO_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA093,KEDUNGLUMBU_CM,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA094,SERENGAN_BL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA095,SIDOMUKTI4_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA096,RIYADI_PALACE_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA111,,,,
Active,14SKA112,BANYUANYAR_VII_SKA_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA113,DR_RAJIMAN_SKA_IB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA115,JOYOSURAN_SKA_TB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA117,NGONE_SKA_BL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA118,GRH_PRIORITAS_SKA_ST,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA120,KPBARU_SKA_IF,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA122,PUCANGSAWIT2_SKA_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKA124,MOJOSONGO3_SKA_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA127,MANAHAN_SKA_ST,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA128,A_YANI_SKA_EM,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA130,SEMANGGI_SKA_IF,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA131,CEMANI2_SKA_IB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKA132,SUMPAH_PEMUDA_SKA_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA134,MOJOSONGO2_SKA_ST,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA142,SINDORO2_SKA_TB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA150,NEW_PSR_KLEWER,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA157,H_ALILA_SKA_CM,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA159,MUNDU_RAYA_SKA_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA160,JL_PETIR_SKA_BL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA161,GRAND_SETIAKAWAN_SKA_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA162,SETABELAN_SKA_BL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA164,SUNGAI_SERANG_SKA_BL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA165,MOJOSONGO_SKA_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA166,HASTA_RASA_SKA_BL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA169,CARANGAN_SKA_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA171,BADRAN123_SKA_BL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKA172,,,,
Active,14SKA173,,,,
Active,14SKH001,BEKONANG,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH002,PAJANG,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH003,BASWORO,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH004,TANJUNGANOM,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH005,SOLOBARU,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH007,BAKI,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH008,BHSPALUR,CENTRAL JAVA,Central & West Java,MC-KARANGANYAR
Active,14SKH009,TAWANGSARI,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH010,NGUTER,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH011,KARANGDUREN,CENTRAL JAVA,Central & West Java,MC-BOYOLALI
Active,14SKH012,WERU,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH013,BULUSUKOHARJO_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH014,BAKISIWAL_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH015,POLOKARTO_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH016,BENDOSARI_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH017,NGOMBAKAN,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH020,GEBYOG_RT,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH021,TROSEMI_LS,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH023,PARANGJORO_LS,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH024,NGROMBO,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH025,KRAJAN_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH026,UMS_IB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH027,WOTGALEH_LS,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH028,BEGAJAH,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH029,GATAK_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH030,BULAKREJO,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH031,DESAPALUR_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH032,WERUGROGOL_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH033,PASARCUPLIK_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH034,WERUKECAMATN,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH035,MAJASTO,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH036,GONILAN,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH037,MOYANG,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH038,NGEMPLAKSLO,CENTRAL JAVA,Central & West Java,MC-PURWOREJO
Active,14SKH039,BASWOROTMR,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH041,TEGALMADE,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH042,MOJOLABAN,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH043,KADOKAN_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH044,NGASINAN,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH045,GENTAN_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH046,CELEPSKH,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH049,KAMAL_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH052,GEMBONGAN,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH054,GENTAN_BAKI_IB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH055,KONIMEX_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH056,SERUT_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH057,WERUTGLSARI_ST,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH058,SANGGANG_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH059,SUKOHARJO_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH060,KDNGJAMBAL_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH061,GEDANGSLO_XL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH062,DUKUHMOJOLABAN,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH063,GAYAM_RT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH064,SRITEX_LS,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH065,KARTOSURO_PASAR,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH066,WATUBONANG_LS,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH067,ALASOMBO_ST,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH068,GODOG_RT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH069,THE_PARKSOLO,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH070,KADOKAN_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH071,WIDOREJO_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH072,SINGOPURAN_MT,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH073,GENENG_ST,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH074,PURON_ST,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH075,DANAU_WIRUN_ST,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH076,KPTELUKAN_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH077,GAYAMSJO_CM,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH078,GGMELATI_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH081,JOMBOR_SKH_GT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH088,TELUKAN_SKH_IB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH092,,,,
Active,14SKH095,KARANGANYAR2_SKH_AG,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH096,PATTIMURA2_SKH_BM,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH097,SELARAS_GATAK_SKH_TV,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH098,TANGKISAN_SKH_ST,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH101,,,,
Active,14SKH103,BEGAJAH2_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH104,KARANGJENJEMSKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH105,KARANGWUNI_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH106,GROGOL2_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH107,KUDU2_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH108,PUCANGAN_SKH_CM,CENTRAL JAVA,Central & West Java,MC-BOYOLALI
Active,14SKH109,SONOREJO_SKH_BM,CENTRAL JAVA,Central & West Java,MC-KLATEN
Active,14SKH111,RS_YASIS_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH112,,,,
Active,14SKH113,GUMPANG_SKH_TB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH115,LAHAN_JOKO_SKH_ST,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH116,SINGOPURAN_SKH_IB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH117,SINGOMODO_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH118,GENTAN_BAKI_SKH_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH121,DEMAKAN_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH122,LABAN_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH123,WERU2_SKH_BM,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH124,GRAJEGAN_SKH_BM,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH125,SUKOHARJO2_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH126,MUJIANTO_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH128,VIDI_SPORT_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH129,SINGOPURAN2_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH130,MAKAMHAJI_SKH_TB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH131,CEMANI_SKH_MT_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH134,KRIWEN_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH135,PADASAN_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH136,RAYABEKONANG_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH137,GENTAN_SKH_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH141,DALANGAN_SKH_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH142,NGARIBOYO_SKH_IB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH143,UNSA_PALUR_SKH_PL,CENTRAL JAVA,Central & West Java,MC-KARANGANYAR
Active,14SKH144,WIROGUNAN2_SKH_ST,CENTRAL JAVA,Central & West Java,MC-BOYOLALI
Active,14SKH145,GANGGANG_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH146,PALUR2_SKH_IB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH148,TAMBAKREJO_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH152,NGEMPLAK2_SKH_ST,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH153,A_YANI2_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH155,TRANGSAN_SKH_BM,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH156,KOPASSUS_SKH_TB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH163,SC_GERAI_SOLOBARU,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH164,ALASOMBO_SKH_ST,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH165,BULU_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH166,CABEYAN_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH167,DALEMAN_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH168,KEDUNGWINONG_SKH_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH169,GALASER_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH170,TEGAL_ASRI_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH171,KONDANG_WAREG_SKH_IB,CENTRAL JAVA,Central & West Java,MC-SOLO
Active,14SKH172,GRIYA_AMANDA_SKH_PL,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH173,E_GARAGE_SKH_CM,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH174,NAKULO_SKH_IB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH175,KEDUNGKERIS_SKH_TB,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SKH176,PLESAN_SKH_MT,CENTRAL JAVA,Central & West Java,MC-SUKOHARJO
Active,14SLW001,SLAWI,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW002,PRUPUK,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW003,SURADADI,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW004,KEMANTRAN,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW005,ADIWERNA,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW006,PAGONGAN,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW008,MARGASARI,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW009,PROCOT,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW010,BALAMOA,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW011,LEBAKSIU,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW012,DUKUWARU,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW013,DUKUHTURI,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW014,BUMIJAWA,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW015,JATINEGARA_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW016,GUCI_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW017,MARIBAYA,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW018,PAGERBARANG_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW019,WARUREJA_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW020,KESUBEN_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW021,KAGOKSLAWI_PS,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW022,MARGASARI_TGL_ST,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW023,KEDUNGSUGIH_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW024,BANJARTURI_PS,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW025,SLAWIKULON_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW026,GEMBONG_KLN_PL,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW027,TEMBOK_BJRN_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW028,JLRAYA2_PS,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW029,KYAI_YUSUF_SLW_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW030,DEBONG,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW031,TEGALKOTA,CENTRAL JAVA,Central & West Java,MC-TEGAL
Active,14SLW032,BOJONGTGL,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW033,TARUB,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW034,JATIBOGOR,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW035,PANGKAH_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW036,KALIBAKUNG,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW037,SLAWISELATAN_TB,CENTRAL JAVA,Central & West Java,MC-TEGAL KAB
Active,14SLW038,KEDAWUNGTGL_TB,CENTRAL JAVA,Central & West Java,MC-PEMALANG
